id,source_label,floor_number,mid,text,original_pic,disable_reply,user_location,follow_count,followers_count,created_at,created_at_ts
2130293,抑郁症超话,0,4.78564E+15,抑郁症: 现在感觉自己的一言一行都会被她夸大然后告诉所有人，我好恨她，明明是她说话不算话，现在怎么就都变成我的错了？ ,,0,,817,588,Wed Jun 29 10:17:38 +0800 2022,1656469058
2130294,抑郁症超话,0,4.78564E+15,抑郁症: 捐赠器官已经好几年了，从未后悔过 ,https://wx3.sinaimg.cn/large/006YNlDYgy1h3ow7ora56j31hd0u00xw.jpg,0,,10,214,Wed Jun 29 10:14:43 +0800 2022,1656468883
2130295,抑郁症超话,0,4.78564E+15,抑郁症:  我好难过，是不是抑郁症根本就不能谈恋爱呢。我之前吃药然后断了，又复诊吃药，再后来不吃了。一是拿一次药花挺多钱的，二是吃药真的会影响食欲然后变胖，我不能接受，我会更反向加重抑郁情况。断药之后脾气变得越发暴躁。没吃药前都不会这么严重，吃药短药之后越发明显，有的人说抗抑 ...全文,,0,,45,7,Wed Jun 29 10:14:15 +0800 2022,1656468855
2130296,抑郁症超话,0,4.78564E+15,抑郁症: 早晨吃了两根烤肠一个鸡腿一个海带 很好(?▽?) ,,0,,77,4,Wed Jun 29 10:13:06 +0800 2022,1656468786
2130297,抑郁症超话,0,4.78564E+15,抑郁症: 在学校现在挺难受的 不喜欢这个环境但是这个月已经请了好几天假了再请假好像不合适了 怎么办啊 ,,0,,85,15,Wed Jun 29 10:06:58 +0800 2022,1656468418
2130298,抑郁症超话,0,4.78564E+15,抑郁症: 说不上来的难受，好像做什么都不能让她们满意，既然这样的话，那就不要让我来做这件事情啊，做了又来说我，为啥呢 ,,0,,256,34,Wed Jun 29 10:06:16 +0800 2022,1656468376
2130299,抑郁症超话,0,4.78564E+15,抑郁症: 千万不要在你情绪不稳定的时候做任何决定，蠢爆了…… ,,0,,265,29,Wed Jun 29 10:06:04 +0800 2022,1656468364
2130300,抑郁症患者超话,0,4.78566E+15,抑郁症患者: 今天是虚的一天！ ,,0,,5,48,Wed Jun 29 11:49:52 +0800 2022,1656474592
2130301,躁郁症超话,0,4.78567E+15,躁郁症: 有时候对跟我说话的人会不耐烦，虽然她说她没在意这些，但是还是觉得内疚难受，为什么控制不住自己呢，好怕这样下去谁都不会理我了 ,,0,,10,2,Wed Jun 29 11:56:49 +0800 2022,1656475009
2130302,焦虑症超话,0,4.78567E+15,焦虑症:  焦虑症的症状就是不停的不安、恐慌，让人看上去就很怂，越不能接受自己的怂就越怂，剩下的只有每天不断的生自己的气。 ,,0,,24,132,Wed Jun 29 12:25:58 +0800 2022,1656476758
2130303,抑郁症超话,0,4.78567E+15,抑郁症:  每天都嗜睡真的正常吗，如果不是舍友去吃午饭会问我吃什么我可能一直醒不来了临近期末了如果还是这个状态我就又完蛋了 ,,0,,7,2,Wed Jun 29 12:22:32 +0800 2022,1656476552
2130304,抑郁症超话,0,4.78567E+15,抑郁症: 我家开着大门，然后有一只猫咪进了我家的院子，我让它走，它也不走，我应不应该收养呢？ ,,0,,42,2,Wed Jun 29 12:22:05 +0800 2022,1656476525
2130305,抑郁症超话,0,4.78567E+15,抑郁症: 活着到底是为了什么？这么痛苦的活着是为了什么…… ,,0,,106,66,Wed Jun 29 12:19:22 +0800 2022,1656476362
2130306,抑郁症超话,0,4.78567E+15,抑郁症: 其实我有点搞不懂到底是有事还是没事，不过他确实开药了。然后他跟我说你先吃一段时间西药控制一下，然后再加中药，物理治疗，心理治疗。有人可以解答一下吗？（他昨天去的时候有讲说，你现在觉得别人对你怎么怎么样是因为你病了，所以要积极治疗什么什么的） ,https://wx4.sinaimg.cn/large/008qqKM9gy1h3ozmsmd6nj30m613gdlc.jpg,0,,55,1,Wed Jun 29 12:14:52 +0800 2022,1656476092
2130307,抑郁症超话,0,4.78567E+15,抑郁症: 昨晚做了个噩梦，被人追杀，内心还是挺怕的 ,,0,,385,1354,Wed Jun 29 12:14:27 +0800 2022,1656476067
2130308,抑郁症超话,0,4.78567E+15,抑郁症:  喂 你知道吗？   有一天  我看了四十四次日落！ ,https://wx4.sinaimg.cn/large/007zk3U5ly1h3ozm5lnpsj30qo0cm0t5.jpg,0,,401,16,Wed Jun 29 12:12:18 +0800 2022,1656475938
2130309,抑郁症超话,0,4.78567E+15,抑郁症: 不知为什么我现在开始悉心思考万事的意义，我现在的思考有意义吗，没有但我控制不了，我哭有意义吗，没有但泪水上来的时候也控制不了，笑有意义吗，有可是很累很累 ,,0,,87,1,Wed Jun 29 12:11:25 +0800 2022,1656475885
2130310,抑郁症超话,0,4.78567E+15,抑郁症:  我讨厌我自负的情绪 我讨厌我一感到崩溃就开始不停喝酒 我讨厌我没理的开始发脾气  我讨厌我的所有 ,,0,,25,50,Wed Jun 29 12:10:55 +0800 2022,1656475855
2130311,抑郁症超话,0,4.78567E+15,抑郁症: 提问在学校很焦虑很难受 头疼得不行还很晕 上午全是浑浑噩噩的 想去请假但是最近请了好几次假了 而且又是期末感觉不大合适 要不要请假啊各位或者说怎么和老师说呢？ ,,0,,85,15,Wed Jun 29 12:10:04 +0800 2022,1656475804
2130312,抑郁症超话,0,4.78567E+15,抑郁症: 在电子游戏里确实可以证明自己 ...全文,,0,,17,6,Wed Jun 29 12:06:40 +0800 2022,1656475600
2130313,抑郁症超话,0,4.78567E+15,抑郁症: 我是真的不想多和人说话啊，想买奶茶一看人这么多就不想去，奔着去买点零食的，结果她大把大把地抓，买了一点80多块另外李雷与韩梅梅是真贵啊，明知道贵还是低估了 ,,0,,28,177,Wed Jun 29 12:06:15 +0800 2022,1656475575
2130314,抑郁症超话,0,4.78567E+15,抑郁症: 我可以自己去医院问诊嘛，去看一次医生大概需要多少钱，这次是第二次复发了，不想告诉妈妈了，就想去医院看看医生暂时不拿药可以吗 ,,0,,105,57,Wed Jun 29 12:02:19 +0800 2022,1656475339
2130315,抑郁症超话,0,4.78567E+15,抑郁症: 想问下有抑郁症病史的影响长大后考警校吗从很早我就相当刑警 查过资料有的说有心理疾病病史的不能有的说可以 现在很慌 ,,0,,341,31,Wed Jun 29 11:59:24 +0800 2022,1656475164
2130316,抑郁症超话,0,4.78567E+15,抑郁症: 各位uu们，你们有人在合肥军海医院看过的吗？这个医院有?挥泻玫囊缴萍龅模?,,0,,267,6,Wed Jun 29 11:56:19 +0800 2022,1656474979
2130317,抑郁症超话,0,4.78567E+15,抑郁症: 我每天都在迎合别人 让别人开心 当别人指着我讨厌的地方当面骂我时 我心里都在滴血 我在这里没有任何理解我的人了 做出的努力都没什么回报 我好难过 ,,0,,75,13,Wed Jun 29 11:55:14 +0800 2022,1656474914
2130318,抑郁症超话,0,4.78566E+15,抑郁症: 我有冷静的外表和崩溃的内心，其实我又想zc了，可是又有什么意义呢 ,,0,,87,1,Wed Jun 29 11:53:52 +0800 2022,1656474832
2130319,双相情感障碍超话,0,4.78567E+15,双相情感障碍:  德巴金丙戊酸纳也太容易胖了把痛苦面具带上了，吃了三周胖十几斤，每天强制自己跑3㎞，才能维持不增重附上没吃药前的两位数。 c吃枣药丸123的微博视频 ,,0,,289,53,Wed Jun 29 12:31:47 +0800 2022,1656477107
2130320,双相情感障碍超话,0,4.78567E+15,超话粉丝大咖 ,,0,,82,67,Wed Jun 29 12:26:06 +0800 2022,1656476766
2130321,双相情感障碍超话,0,4.78567E+15,双相情感障碍: 直播间里土耳其的热气球 ,https://wx1.sinaimg.cn/large/dc671349ly1h3ozn7q2vtj20u01s6h14.jpg,0,,69,98,Wed Jun 29 12:12:55 +0800 2022,1656475975
2130322,双相情感障碍超话,0,4.78567E+15,双相情感障碍: 怎样算是痊愈了呢 ,,0,,69,98,Wed Jun 29 12:03:39 +0800 2022,1656475419
2130323,抑郁症超话,0,4.78568E+15,抑郁症: 有想电话聊天的没，我打过去 ,,0,,12,21,Wed Jun 29 12:55:49 +0800 2022,1656478549
2130324,抑郁症超话,0,4.78568E+15,抑郁症: 我有病 ,https://wx1.sinaimg.cn/large/006U3cbEly1h3p0sltge4j30u015bak6.jpg,0,,13,8,Wed Jun 29 12:52:15 +0800 2022,1656478335
2130325,抑郁症超话,0,4.78568E+15,抑郁症: 感觉真的好累啊，今年毕业了但是完全不知道自己要找什么样的工作，我真的很想去医院好好检查一下自己的精神状况，家里人完全不知道，但我真的很累，妈妈一个劲的托关系给我找工作，还找到了几辈子没联系过的老同学那里，我说了无数次自己会看情况自己找工作她还是不听一个劲的想着托关系 ...全文,,0,,40,1,Wed Jun 29 12:43:44 +0800 2022,1656477824
2130326,抑郁症超话,0,4.78568E+15,抑郁症:  三片喹硫平好像不太够了诶，呜呜最近变得易怒，导致好多事情都搞砸了。 ,,0,,845,1098,Wed Jun 29 12:43:16 +0800 2022,1656477796
2130327,抑郁症超话,0,4.78568E+15,抑郁症: 天天梦到自己死了，幻听越来越严重了，不知道该怎么?炝?,,0,,24,8,Wed Jun 29 12:40:11 +0800 2022,1656477611
2130328,抑郁症超话,0,4.78568E+15,抑郁症: 何方圜之能周兮 夫孰异道而相安 ,,0,,14,1,Wed Jun 29 12:40:05 +0800 2022,1656477605
2130329,抑郁症超话,0,4.78568E+15,抑郁症: 你在哪里啊 多大了？在什么工作呢？ ,,0,,89,42,Wed Jun 29 12:38:18 +0800 2022,1656477498
2130330,抑郁症超话,0,4.78567E+15,抑郁症:   我原以为对我影响不大 但是现在我连我情绪都控制不好 ,https://wx3.sinaimg.cn/large/0072CWOEgy1h3p06jl8jsj30n00b7jtg.jpg,0,,163,20,Wed Jun 29 12:31:55 +0800 2022,1656477115
2130331,抑郁症超话,0,4.78567E+15,抑郁症: 为什么家里人都不支持我，都是一味地责怪我呢？ ,,0,,128,11,Wed Jun 29 12:31:47 +0800 2022,1656477107
2130332,抑郁症超话,0,4.78567E+15,抑郁症: 之前在心理咨询师那里做了量表，今年复发什么的，还有必要再去医院做诊断吗？我有点不想去又有点想知道自己到底什么情况，坐标山西太原和山西运城。还没想好是不是去做诊断。有点回避出门。 ,,0,,75,9,Wed Jun 29 12:29:03 +0800 2022,1656476943
2130333,抑郁症超话,0,4.78567E+15,抑郁症:  住一次院大概多少钱呢 ,,0,,460,74,Wed Jun 29 12:26:10 +0800 2022,1656476770
2130334,抑郁症超话,0,4.78567E+15,抑郁症:  有没有帕罗西汀戒断成功的朋友 目前因为心跳快 心率不齐 不得已停了帕罗西汀四天 感觉抑郁焦虑症状又回来了 ,,0,,45,1,Wed Jun 29 12:24:56 +0800 2022,1656476696
2130335,双相情感障碍超话,0,4.78568E+15,双相情感障碍: 老天爷为什么让我活的这么痛苦 ,,0,,1360,2572,Wed Jun 29 12:54:38 +0800 2022,1656478478
2130336,焦虑症超话,0,4.78569E+15,焦虑症: 真的要疯了哈哈哈哈哈哈哈 ,,0,,195,66,Wed Jun 29 13:29:06 +0800 2022,1656480546
2130337,焦虑症超话,0,4.78569E+15,焦虑症:  最近每天早醒醒了就胸闷气短喘不上气又不能深呼吸只能小口小口喘一会才好 ,,0,,168,112,Wed Jun 29 13:28:28 +0800 2022,1656480508
2130338,焦虑症超话,0,4.78568E+15,焦虑症:  有没有吃了草酸心动过速的选手啊会好吗吃了一周了还是一直心动过速 ,,0,,88,112,Wed Jun 29 13:10:11 +0800 2022,1656479411
2130339,焦虑症超话,0,4.78568E+15,焦虑症:  昨晚半夜12点发现服药八个月以来第一次忘记吃药了，当时有点慌，立马遵医嘱吃了奥沙西泮，然后躺床上。心理上瞎想是第一波上来的，因为是大龄女博士然后焦虑症的时候被男盆友抛弃适逢求?坝钟龅侥炅浜托员鸬钠缡樱跃醯米约嚎赡芄露乐绽狭耍赡苄枰┮槐沧尤缓笮『⒍济挥校?...全文,,0,,14,1,Wed Jun 29 13:07:51 +0800 2022,1656479271
2130340,双相情感障碍超话,0,4.78569E+15,双相情感障碍:  完全上不了班怎么办，爸妈又一直催，累 ,,0,,129,4,Wed Jun 29 13:33:23 +0800 2022,1656480803
2130341,双相情感障碍超话,0,4.78569E+15,双相情感障碍:  真的好讨厌双面人，一个人把我们三个都搞得里外不是人然后在那打死不承认，有什么用的，表面一套背后一套。一句道歉没有就直接删人也是绝。她不会觉得删掉以后就可以把错误都遮盖吧 ,,0,,46,29,Wed Jun 29 13:23:46 +0800 2022,1656480226
2130342,抑郁超话,0,4.78566E+15,怎样才能给我个痛快 ,,0,,506,77,Wed Jun 29 11:51:04 +0800 2022,1656474664
2130343,焦虑症超话,0,4.7857E+15,焦虑症:  大家有没有感觉自己有时候就连拖地这种小事都做不了心里慌慌的，又不知道怎么办，为什么，怎么能缓解 ,,0,,159,8,Wed Jun 29 13:58:32 +0800 2022,1656482312
2130344,焦虑症超话,0,4.78569E+15,焦虑症: 还是会梦见他还活着  仿佛现实世界才是梦 ,,0,,193,44,Wed Jun 29 13:51:27 +0800 2022,1656481887
2130345,焦虑症超话,0,4.78569E+15,焦虑症: 我真的觉得她们内心想着我就是在卖惨哈哈哈哈哈哈哈哈 ,,0,,195,66,Wed Jun 29 13:41:20 +0800 2022,1656481280
2130346,鹿道森超话,0,4.78569E+15,鹿道森 森森我来看你了 可惜到宁波还要坐两个小时大巴 上次有人评论我说 舟山很美  ,https://wx4.sinaimg.cn/large/007tZAIBgy1h3p2cvxtqaj30n01dsn0q.jpg,0,,493,6,Wed Jun 29 13:47:04 +0800 2022,1656481624
2130347,焦虑症超话,0,4.7857E+15,焦虑症: 有没有胃不舒服每天害怕胃癌的姐妹，可以一起聊聊吗？ ,,0,,150,117,Wed Jun 29 14:28:04 +0800 2022,1656484084
2130348,焦虑症超话,0,4.78571E+15,焦虑症: 因为工作焦虑想辞职，但是理由要怎么说才好呢… ,,0,,183,30,Wed Jun 29 14:55:36 +0800 2022,1656485736
2130349,焦虑症超话,0,4.7857E+15,焦虑症: 我只是会在有事发生的时候失控，惊恐，过呼吸(全身发麻)失眠，之前看新闻的时候也出现过双手发麻恐慌的情况，但是没遇到事就不会有什么特别的症状，能吃能睡但就是会疑病疑si不能听到那些不好的东西。最近几天状态还可以但是昨晚我第一次在平静状态下突然头晕，还伴有一种恐慌感，两手微 ...全文,,0,,383,4,Wed Jun 29 14:33:49 +0800 2022,1656484429
2130350,双相情?姓习?0,4.78571E+15,双相情感障碍:  我以前觉得托吡酯的盖子挺难开的，但是还没那么离谱。今天两瓶托吡酯我跟它斗智斗勇10分钟了，还没弄开。我的老天鹅,,0,,21,2,Wed Jun 29 14:37:00 +0800 2022,1656484620
2130351,焦虑症超话,0,4.78571E+15,焦虑症:  睡午觉睡着睡着头皮发麻 感觉自己心跳好快好重 手麻 后脑勺疼 躺着不敢动不敢睁眼 好难受,,0,,61,148,Wed Jun 29 15:08:14 +0800 2022,1656486494
2130352,抑郁症超话,0,4.78571E+15,抑郁症:  好好活着 这四个字 太难了 ,,0,,109,19,Wed Jun 29 15:11:43 +0800 2022,1656486703
2130353,抑郁症超话,0,4.78571E+15,抑郁症: 有一件事情，两个多月了，我还是想不开，（依我这种性格的话）我可能今年明年后年很久也想不开了。好难受,,0,,83,14,Wed Jun 29 15:09:33 +0800 2022,1656486573
2130354,抑郁症超话,0,4.78571E+15,抑郁症: 躺着也难受，什么都不做又很焦虑很恐慌。做吧一点力气都没有，真的做什么都没力气，以前喜欢听歌现在听歌都会烦，让我昏它个十天八天的吧，我好累 ,,0,,158,53,Wed Jun 29 15:09:09 +0800 2022,1656486549
2130355,抑郁症超话,0,4.78571E+15,抑郁症: 延毕怎么办啊。。 ,,0,,71,38,Wed Jun 29 15:06:18 +0800 2022,1656486378
2130356,抑郁症超话,0,4.78571E+15,抑郁症:  每天都在强迫自己活下去，你又在为了谁坚持 ,,0,,247,5,Wed Jun 29 15:06:17 +0800 2022,1656486377
2130357,抑郁症超话,0,4.78571E+15,抑郁症:  不想去学校，一直被催，啊，累 ,,0,,102,29,Wed Jun 29 15:03:07 +0800 2022,1656486187
2130358,抑郁症超话,0,4.78571E+15,抑郁症: 一恍惚大学毕业已经很久了 大学刚毕业的时候就应该润远 失败 现在重新开始润 好疲惫啊 零零后都毕业了是吗 笑死 感觉最后完全找不到工作只能做扫地阿姨 端盘子 也不会继续读书 回家之后被我爸打死 会不会又让我考编啊 开始不耐烦 所有的坚持与不坚持都没什么意义 人生的本质就是无聊且没 ...全文,,0,,409,274,Wed Jun 29 15:00:47 +0800 2022,1656486047
2130359,抑郁症超话,0,4.78571E+15,抑郁症: 填志愿真的好崩溃啊，几乎每天都崩溃到想哭，躯体反应又严重了，我真的都不敢想未来 ,,0,,166,45,Wed Jun 29 14:58:14 +0800 2022,1656485894
2130360,抑郁症超话,0,4.78571E+15,家人们我想问，你们刚开始吃药吃的昼夜颠倒是正常的吗……我妈一直说你觉得你没病就不要吃药了，我也觉得吃药很难受，可以自己停吗太痛苦了 ,,0,,197,64,Wed Jun 29 14:54:43 +0800 2022,1656485683
2130361,抑郁症超话,0,4.78571E+15,抑郁症: 我也不明白，可我就是很固执啊。我心里永远住着一个小孩，我的东西就是我的，即使脏了、坏了，不完整了，被人当做垃圾了，我还是要。那是我仅有的东西。就算这个小孩闭眼了，再也不给我回应了，我也要紧紧抓着他，死都不放。 ,,0,,28,177,Wed Jun 29 14:53:41 +0800 2022,1656485621
2130362,抑郁症超话,0,4.78571E+15,抑郁症: 我不想一直这样，我不想什么也不做一直躺平，可是有什么东西在一直压制着我 ,,0,,276,9,Wed Jun 29 14:52:39 +0800 2022,1656485559
2130363,抑郁症超话,0,4.78571E+15,抑郁症: 来看云！ ,https://wx1.sinaimg.cn/large/c5e2f3d6ly1h3p43w2diaj22o02o0b29.jpg,0,,2411,284,Wed Jun 29 14:50:16 +0800 2022,1656485416
2130364,抑郁症超话,0,4.78571E+15,抑郁症:  就是说我的躯体化减轻了非常多！！虽然过程很艰难 有时也会反复但是最后都会有好的结果！大家一定要加油加油加油加油 ,,0,,270,107,Wed Jun 29 14:45:11 +0800 2022,1656485111
2130365,抑郁症超话,0,4.78571E+15,抑郁症: 精神内耗太严重了无奈又绝望 ,,0,,551,2,Wed Jun 29 14:37:04 +0800 2022,1656484624
